ID,kraken_present,ls,beta,tau
145,0,1.2652305364608765,0.2730039060115814,0.029099993407726288
146,0,1.0577524900436401,0.2768571674823761,0.03980771079659462
147,0,1.1597394943237305,0.0715191438794136,0.051604606211185455
148,0,0.8943743109703064,-0.07055535912513733,0.059153299778699875
149,0,1.1374835968017578,0.03706803545355797,0.04998323693871498
150,0,0.960895836353302,0.20953530073165894,0.030978413298726082
151,0,1.2048803567886353,0.1276317983865738,0.06589502096176147
152,0,1.3787636756896973,0.045783791691064835,0.04778866842389107
153,0,1.1444979906082153,-0.11892819404602051,0.0552421510219574
154,0,0.9947429895401001,0.27483388781547546,0.031206974759697914
155,0,1.0240910053253174,0.08784273266792297,0.047227952629327774
156,0,0.7969123125076294,0.322515070438385,0.02733234316110611
158,0,1.280676245689392,0.0075026205740869045,0.043669138103723526
159,0,1.1080471277236938,0.054597847163677216,0.06374567747116089
160,0,1.077773928642273,0.0729752629995346,0.03401775658130646
161,0,0.9853797554969788,0.1792801469564438,0.03224111348390579
162,0,1.1195964813232422,-0.0022040922194719315,0.027191223576664925
163,0,0.6956754922866821,0.21896056830883026,0.08456892520189285
165,0,1.065481185913086,0.0626140907406807,0.04011531546711922
166,0,1.2957504987716675,0.04679510369896889,0.04528793320059776
167,0,1.2388652563095093,0.2037765383720398,0.06188887357711792
168,0,1.0820417404174805,0.23896831274032593,0.039238091558218
169,0,1.0910499095916748,0.20761752128601074,0.040931470692157745
170,0,0.8204711675643921,0.32899338006973267,0.04449968412518501
171,0,1.7182788848876953,-0.027582043781876564,0.061245277523994446
172,0,0.7095578908920288,0.3538326919078827,0.022179581224918365
173,0,0.9113402962684631,0.26405075192451477,0.04481273517012596
174,0,1.308201551437378,0.016800329089164734,0.042674094438552856
175,0,1.0059781074523926,0.3183755874633789,0.03379276767373085
176,0,0.8306717276573181,0.21510502696037292,0.02862410433590412
177,0,1.102333903312683,0.21365703642368317,0.04215782508254051
178,0,1.5046613216400146,0.07202397286891937,0.04712755233049393
179,0,1.1523438692092896,0.23450373113155365,0.04484190046787262
180,0,0.6735217571258545,0.35297891497612,0.013482457026839256
181,0,1.0788379907608032,0.06100165471434593,0.06383859366178513
182,0,0.8980441093444824,0.3018590211868286,0.042788878083229065
183,0,1.1704274415969849,0.010953996330499649,0.04928576201200485
185,0,0.9093129634857178,0.14743633568286896,0.022878386080265045
186,0,1.184718132019043,0.29002082347869873,0.02934597060084343
187,0,0.9315577745437622,0.32527273893356323,0.03763631358742714
188,0,1.069216012954712,0.11488188803195953,0.03525284305214882
190,0,0.6904958486557007,0.01854257471859455,0.05157613009214401
191,0,1.0791585445404053,0.2995740473270416,0.02214808575809002
192,0,1.1041202545166016,0.06874158978462219,0.049825385212898254
193,0,1.1559323072433472,0.08157726377248764,0.039027463644742966
195,0,1.282002568244934,0.28837811946868896,0.03478529304265976
196,0,1.210658311843872,0.2616499960422516,0.04066770151257515
197,0,1.1884421110153198,0.04066256806254387,0.04707539081573486
198,0,0.9123343229293823,0.2995452582836151,0.02475910075008869
